ID,SYMBOL,NAME,LAST_TRADE_QUANTITY,TRADE_DATE,PRICE,SHAREVOLUME,TRADEVOLUME,TURNOVER,HI_TRADE,LO_TRADE,CHANGE,CHANGE_PERCENTAGE,ISSUE_DATE,CLOSING_PRICE,PREVIOUS_CLOSE,MARKET_CAP,OPEN
170,MADU.N0000,MADULSIMA PLANTATIONS PLC,370,2016-10-10,7.6,1580,6,12008.0,7.6,7.6,0.5,7.0422535211267605633802,06/JUL/1998,7.6,7.1,1288208337.2,7.6
439,MAL.N0000,MALWATTE VALLEY PLANTATIONS PLC,31,2016-10-10,2.9,231,3,669.9,2.9,2.9,0,0,26/JUL/2000,2.9,2.9,588097759.9,2.9
107,MARA.N0000,MARAWILA RESORTS PLC,50,2016-10-10,2.9,350,2,1015.0,2.9,2.9,0.1,3.5714285714285714285714,18/JUN/1997,2.9,2.8,661200000,2.9
388,MASK.N0000,MASKELIYA PLANTATIONS PLC,4900,2016-10-10,8.5,4900,1,41650.0,8.5,8.5,0,0,05/NOV/1997,8.5,8.5,458604656.5,8.5
400,MBSL.N0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,46,2016-10-10,15.6,22631,11,351829.0,15.7,15.5,-0.2,-1.265822784810126582278,04/JAN/1991,15.6,15.8,2585188663.2,15.5
2091,MEL.N0000,MACKWOODS ENERGY PLC,3400,2016-10-10,3.2,3410,2,10913.0,3.3,3.2,0,0,25/APR/2012,3.2,3.2,320000000,3.3
1797,MFL.N0000,MULTI FINANCE PLC,100,2016-10-10,18.4,199,2,3671.5,18.5,18.4,0.5,2.7932960893854748603351,30/MAY/2011,18.4,17.9,413301517.6,18.5
331,MGT.N0000,HAYLEYS FABRIC PLC,1500,2016-10-10,18,71398,31,1292348.1,18.2,18.0,-0.4,-2.173913043478260869565,23/APR/2003,18.0,18.4,3739335984,18.2
3055,MHDL.N0000,MILLENNIUM HOUSING DEVELOPERS PLC,71,2016-10-10,7.2,72,2,511.2,7.1,7.1,0,0,19/FEB/2014,7.2,7.2,969705504,7.1
353,MORI.X0000,J.L. MORISON SONS & JONES (CEYLON) PLC,10,2016-10-10,339.2,20,2,6900.0,345.0,345.0,0,0,01/JAN/1964,339.2,339.2,591052608,345.0
209,MSL.N0000,MERCANTILE SHIPPING COMPANY PLC,14,2016-10-10,82.6,14,1,1036.0,74.0,74.0,0,0,01/JAN/1983,82.6,82.6,234996174,74.0
384,MULL.N0000,MULLER AND PHIPPS (CEYLON) PLC,17170,2016-10-10,1.2,21000,2,25200.0,1.2,1.2,0,0,01/JAN/1965,1.2,1.2,339600000,1.2
291,NAMU.N0000,NAMUNUKULA PLANTATIONS PLC,3,2016-10-10,74.9,5,2,374.5,74.9,74.9,0,0,10/MAR/1999,74.9,74.9,1778875000,74.9
1448,NAVF.U0000,NAMAL ACUITY VALUE FUND,25,2016-10-10,90.5,150,3,13570.0,93.9,89.2,-1.5,-1.630434782608695652173,12/OCT/2009,90.5,92.0,972983600,89.2
77,NDB.N0000,NATIONAL DEVELOPMENT BANK PLC,1500,2016-10-10,166,25663,31,4260688.6,168.9,166.0,-0.5,-0.300300300300300300300,26/APR/1993,166.0,166.5,27420793996,166.5
270,NEST.N0000,NESTLE LANKA PLC,526,2016-10-10,2013,3012,106,6067255.3,2150.0,2000.0,-87.1,-4.147421551354697395362,01/JAN/1983,2013.0,2100.1,108149357019,2150.0
230,NHL.N0000,NAWALOKA HOSPITALS PLC,10000,2016-10-10,4.6,69554,15,319948.4,4.6,4.6,-0.1,-2.127659574468085106382,09/SEP/2004,4.6,4.7,6483725741.6,4.6
9,NTB.N0000,NATIONS TRUST BANK PLC,35,2016-10-10,84,5042,21,427019.5,85.0,84.0,0,0,03/MAY/1999,84.0,84.0,19371011772,84.4
1596,ODEL.N0000,ODEL PLC,1547,2016-10-10,22,1647,2,36194.0,22.0,21.6,0,0,04/AUG/2010,22.0,22.0,5986847482,21.6
526,OFEQ.N0000,OFFICE EQUIPMENT PLC,48,2016-10-10,89.8,153,4,13747.9,89.9,89.0,6.9,8.3232810615199034981905,01/JAN/1974,89.8,82.9,74853688,89.9
387,OSEA.N0000,OVERSEAS REALTY (CEYLON) PLC,11864,2016-10-10,20.2,75075,45,1520031.0,20.5,20.2,-0.1,-0.492610837438423645320,01/JAN/1982,20.2,20.3,17935141114.6,20.3
105,PABC.N0000,PAN ASIA BANKING CORPORATION PLC,100,2016-10-10,25,24242,20,606050.0,25.0,25.0,0,0,05/APR/2005,25.0,25.0,7376027150,25.0
354,PALM.N0000,PALM GARDEN HOTELS PLC,100,2016-10-10,35,100,1,3500.0,35.0,35.0,0.6,1.7441860465116279069767,08/MAR/1993,35.0,34.4,1514345000,35.0
1784,PAP.N0000,PANASIAN POWER PLC,4,2016-10-10,3.1,22279,13,69064.0,3.2,3.0,0,0,07/JAN/2011,3.1,3.1,1550000000,3.1
119,PARQ.N0000,SWISSTEK (CEYLON) PLC,2000,2016-10-10,74,25002,13,1850147.4,74.0,73.7,0,0,01/JAN/1983,74.0,74.0,2025528000,74.0
2165,PCHH.N0000,ADAM CAPITAL PLC,4700,2016-10-10,1.7,9700,2,16490.0,1.7,1.7,0,0,28/JUN/2012,1.7,1.7,428400411.4,1.7
504,PEG.N0000,PEGASUS HOTELS OF CEYLON PLC,3,2016-10-10,34.2,3,1,105.0,35.0,35.0,0,0,01/JAN/1970,34.2,34.2,1039390599.6,35.0
44,PHAR.N0000,COLOMBO CITY HOLDINGS PLC,66,2016-10-10,1000.8,311,15,311255.7,1035.0,1000.0,-29.2,-2.834951456310679611650,01/JAN/1949,1000.8,1030.0,1273875285.6,1035.0
3461,PINS.N0000,PEOPLE'S INSURANCE PLC,2650,2016-10-10,19.2,378729,26,7271626.8,19.3,19.2,0,0,12/JAN/2016,19.2,19.2,3840000000,19.2
1968,PLC.N0000,PEOPLE'S LEASING & FINANCE PLC,4150,2016-10-10,18.8,155283,38,2946609.3,19.1,18.8,-0.2,-1.052631578947368421052,24/NOV/2011,18.8,19.0,29701414661.6,19.1
1485,RAL.N0000,RENUKA AGRI FOODS PLC,3100,2016-10-10,3.1,61000,9,189100.0,3.1,3.1,0,0,04/JAN/2010,3.1,3.1,1741425000,3.1
503,RCL.N0000,ROYAL CERAMICS LANKA PLC,40,2016-10-10,123.5,1765,5,219655.0,124.9,123.5,-1.4,-1.120896717373899119295,03/MAY/1994,123.5,124.9,13682488924,124.9
101,REEF.N0000,CITRUS LEISURE  PLC,1,2016-10-10,11.9,13312,26,159209.0,12.3,11.9,-0.5,-4.032258064516129032258,01/JAN/1984,11.9,12.4,1150140081.3,12.3
427,REG.N0000,REGNIS(LANKA) PLC,250,2016-10-10,149.9,26326,40,3891370.4,149.9,147.0,3.4,2.3208191126279863481228,03/SEP/1987,149.9,146.5,1689052663.7,148.0
478,RENU.N0000,RENUKA CITY HOTEL PLC,1,2016-10-10,311.2,1,1,311.5,311.5,311.5,0,0,19/OCT/1992,311.2,311.2,2178400000,311.5
164,REXP.N0000,RICHARD PIERIS EXPORTS PLC,17,2016-10-10,236.4,1823,8,430765.9,239.9,230.1,-3.1,-1.294363256784968684759,11/OCT/1993,236.4,239.5,2639109318,235.0
203,RGEM.N0000,RADIANT GEMS INTERNATIONAL PLC,60,2016-10-10,27.9,560,2,15620.0,28.0,27.0,0.9,3.3333333333333333333333,01/JAN/1983,27.9,27.0,66960000,28.0
414,RHTL.N0000,THE FORTRESS RESORTS PLC,2285,2016-10-10,16,28736,6,459619.1,16.0,15.8,0.2,1.2658227848101265822784,30/MAR/1999,16.0,15.8,1774186944,15.8
511,RICH.N0000,RICHARD PIERIS AND COMPANY PLC,11120,2016-10-10,8.2,30522,15,250280.6,8.3,8.2,0,0,01/JAN/1951,8.2,8.2,16687313855,8.2
1561,RWSL.N0000,RAIGAM WAYAMBA SALTERNS PLC,100,2016-10-10,2,2300,2,4600.0,2.0,2.0,0,0,29/APR/2010,2.0,2.0,564414640,2.0
266,SAMP.N0000,SAMPATH BANK PLC,10,2016-10-10,268.1,34625,55,9280709.3,268.2,267.1,0.2,0.0746547219111608809257,10/JUN/1987,268.1,267.9,47448624598.9,267.1
1944,SCAP.N0000,SOFTLOGIC CAPITAL PLC,100,2016-10-10,6,100,1,600.0,6.0,6.0,0.1,1.6949152542372881355932,21/SEP/2011,6.0,5.9,4128960000,6.0
2147,SDB.N0000,SANASA DEVELOPMENT BANK PLC,333,2016-10-10,113,5066,32,572588.7,114.1,112.1,-0.1,-0.088417329796640141467,31/MAY/2012,113.0,113.1,4752958201,113.0
24,SELI.N0000,SELINSING  PLC,3,2016-10-10,1349.8,25,3,32500.2,1300.1,1300.0,0,0,01/JAN/1970,1349.8,1349.8,9367719984,1300.1
185,SEMB.N0000,SMB LEASING PLC,1000,2016-10-10,0.8,416645,24,333638.6,0.9,0.8,0.1,14.285714285714285714285,20/DEC/1993,0.8,0.7,953413417.6,0.8
357,SEMB.X0000,SMB LEASING PLC,35500,2016-10-10,0.3,295500,3,114650.0,0.4,0.3,-0.1,-25,20/DEC/1993,0.3,0.4,184219830.3,0.4
253,SERV.N0000,THE KINGSBURY PLC,25,2016-10-10,17,31117,13,529002.5,17.1,17.0,-0.7,-3.954802259887005649717,01/JAN/1982,17.0,17.7,4114000000,17.0
42,SEYB.N0000,SEYLAN BANK PLC,3000,2016-10-10,94,45110,9,4240550.0,96.0,94.0,-2.4,-2.489626556016597510373,05/JAN/1989,94.0,96.4,16541875694,96.0
213,SEYB.X0000,SEYLAN BANK PLC,455,2016-10-10,63.1,57136,34,3602717.7,63.8,63.0,-0.6,-0.941915227629513343799,05/JAN/1989,63.1,63.7,10662827867.9,63.8
1785,SFIN.N0000,SINGER FINANCE (LANKA) PLC,242,2016-10-10,21,1000,5,21000.0,21.0,21.0,-0.5,-2.325581395348837209302,17/JAN/2011,21.0,21.5,3472000014,21.0
1571,SFL.N0000,SINHAPUTHRA FINANCE PLC,1,2016-10-10,19.9,1021,3,20317.0,19.9,19.0,0.9,4.7368421052631578947368,02/JUN/2010,19.9,19.0,1252882707,19.9
3092,SFL.P0000,SINHAPUTHRA FINANCE PLC,10,2016-10-10,10.7,154748,56,1673391.6,11.2,10.7,-0.3,-2.727272727272727272727,02/JUN/2010,10.7,11.0,71771855,11.2
1796,SFS.N0000,SWARNAMAHAL FINANCIAL SERVICES PLC,7000,2016-10-10,1.7,25750,9,43822.5,1.8,1.7,0,0,26/MAY/2011,1.7,1.7,850000238,1.8
198,SHAW.N0000,LEE HEDGES PLC,1,2016-10-10,405,2,2,760.0,380.0,380.0,0,0,01/JAN/1954,405.0,405.0,2073821130,380.0
1849,SHL.N0000,SOFTLOGIC HOLDINGS PLC,2572,2016-10-10,14.5,74351,29,1090977.5,14.9,14.5,-0.1,-0.684931506849315068493,12/JUL/2011,14.5,14.6,11295500000,14.8
153,SING.N0000,STANDARD CAPITAL PLC,5,2016-10-10,80.4,1495,6,120146.5,85.8,80.3,0.2,0.2493765586034912718204,01/JAN/1983,80.4,80.2,445482571.2,80.3
3307,SINH.N0000,SINGHE HOSPITALS PLC,2000,2016-10-10,2,3000,2,6000.0,2.0,2.0,0,0,21/APR/2015,2.0,2.0,796451790,2.0
431,SINI.N0000,SINGER INDUSTRIES (CEYLON) PLC,10,2016-10-10,179.1,220,3,39409.0,179.4,175.1,-0.9,-0.5,01/JAN/1982,179.1,180.0,688872330,179.4
142,SIRA.N0000,SIERRA CABLES PLC,100,2016-10-10,3.5,350201,30,1225703.5,3.5,3.5,0,0,22/NOV/2005,3.5,3.5,1881293505,3.5
556,SLTL.N0000,SRI LANKA TELECOM PLC,387,2016-10-10,37.8,2790,8,105596.0,38.0,37.8,-0.4,-1.047120418848167539267,14/JAN/2003,37.8,38.2,68223708000,38.0
479,SMOT.N0000,SATHOSA MOTORS PLC,1,2016-10-10,302,392,2,118372.0,302.0,290.0,0.8,0.2656042496679946879150,08/NOV/1993,302.0,301.2,1822153844,302.0
168,SOY.N0000,CONVENIENCE  FOODS (LANKA )PLC,100,2016-10-10,395,100,1,39500.0,395.0,395.0,-5,-1.25,13/MAY/1992,395.0,400.0,1086250000,395.0
343,SPEN.N0000,AITKEN SPENCE PLC,300,2016-10-10,72.5,4836,4,351224.4,72.9,72.5,-0.5,-0.684931506849315068493,01/JAN/1983,72.5,73.0,29434713262.5,72.9
455,STAF.N0000,DOLPHIN HOTELS PLC,1000,2016-10-10,44,37000,73,1620109.0,44.8,42.8,1.3,3.0444964871194379391100,01/JAN/1982,44.0,42.7,1391344988,42.9
238,SUN.N0000,SUNSHINE HOLDINGS PLC,1,2016-10-10,52,1,1,52.0,52.0,52.0,0,0,01/JAN/1983,52.0,52.0,7027331272,52.0
93,TAFL.N0000,THREE ACRE FARMS PLC,200,2016-10-10,149.9,4108,9,618697.2,150.9,147.9,1.2,0.8069939475453934095494,20/MAR/1995,149.9,148.7,3529395500,150.0
468,TAJ.N0000,TAL LANKA HOTELS PLC,100,2016-10-10,27.4,379,6,10368.1,27.5,27.3,-1,-3.521126760563380281690,01/JAN/1982,27.4,28.4,3826067335.6,27.5
482,TANG.N0000,TANGERINE BEACH HOTELS PLC,410,2016-10-10,63.3,2261,5,138333.0,63.9,60.0,3.3,5.5,01/JAN/1983,63.3,60.0,1266000000,60.0
2145,TAP.N0000,TAPROBANE HOLDINGS PLC,3500,2016-10-10,5,13360,13,67080.0,5.2,5.0,-0.2,-3.846153846153846153846,17/MAY/2012,5.0,5.2,5013624075,5.1
4,TESS.N0000,TESS AGRO PLC,14,2016-10-10,1.6,785664,24,1257365.8,1.7,1.6,0,0,31/DEC/2002,1.6,1.6,448000000,1.7
2997,TESS.X0000,TESS AGRO PLC,75,2016-10-10,1.4,76,2,106.3,1.4,1.3,0,0,31/DEC/2002,1.4,1.4,56000000,1.3
154,TFC.N0000,THE FINANCE COMPANY PLC,5000,2016-10-10,8.2,34454,31,284732.9,8.6,8.2,-0.2,-2.380952380952380952380,09/DEC/1994,8.2,8.4,475323102.4,8.3
1787,TFC.X0000,THE FINANCE COMPANY PLC,647,2016-10-10,3.5,108098,42,395506.8,3.7,3.5,-0.2,-5.405405405405405405405,09/DEC/1994,3.5,3.7,350000000,3.7
337,TILE.N0000,LANKA TILES PLC,2,2016-10-10,110,2,1,216.0,108.0,108.0,0,0,01/JUN/1986,110.0,110.0,5835545100,108.0
1854,TJL.N0000,TEEJAY LANKA PLC,100,2016-10-10,47,128642,83,6051805.0,47.4,46.9,-0.4,-0.843881856540084388185,09/AUG/2011,47.0,47.4,32833863480,47.4
411,TKYO.N0000,TOKYO CEMENT COMPANY (LANKA) PLC,6300,2016-10-10,61.7,447295,83,2.76705791E7,62.5,61.4,-0.8,-1.28,01/JAN/1984,61.7,62.5,13743675000,62.5
15,TKYO.X0000,TOKYO CEMENT COMPANY (LANKA) PLC,250,2016-10-10,52.6,325343,62,1.72351773E7,53.5,52.6,-0.4,-0.754716981132075471698,01/JAN/1984,52.6,53.0,5858325000,53.0
477,TPL.N0000,TALAWAKELLE TEA ESTATES  PLC,1,2016-10-10,35.6,29,2,1026.6,35.4,35.4,0,0,11/JAN/2000,35.6,35.6,845500000,35.4
484,TSML.N0000,TEA SMALLHOLDER FACTORIES PLC,9,2016-10-10,23,9,1,221.4,24.6,24.6,0,0,01/AUG/1996,23.0,23.0,690000000,24.6
1790,UBC.N0000,UNION BANK OF COLOMBO PLC,1000,2016-10-10,16.9,41140,17,695478.0,17.0,16.8,0,0,29/MAR/2011,16.9,16.9,18444765608.1,16.9
561,UDPL.N0000,UDAPUSSELLAWA PLANTATIONS PLC,100,2016-10-10,18.5,300,2,5550.0,18.5,18.5,-1.2,-6.091370558375634517766,04/MAY/1998,18.5,19.7,358878725,18.5
262,UML.N0000,UNITED MOTORS LANKA PLC,10,2016-10-10,96.6,110,2,10631.0,96.7,96.1,0.1,0.1036269430051813471502,05/DEC/1989,96.6,96.5,9747000471.6,96.7
1563,VFIN.N0000,VALLIBEL FINANCE PLC,200,2016-10-10,63.5,3700,5,234950.0,63.5,63.5,0,0,04/MAY/2010,63.5,63.5,2638463100,63.5
300,VLL.N0000,VIDULLANKA PLC,40,2016-10-10,5.7,13950,9,80673.5,5.8,5.7,-0.1,-1.724137931034482758620,10/JUN/2005,5.7,5.8,4258776603,5.8
1848,VONE.N0000,VALLIBEL ONE PLC,100,2016-10-10,22,3540,10,78196.5,22.1,22.0,-0.1,-0.452488687782805429864,08/JUL/2011,22.0,22.1,23904305766,22.1
473,VPEL.N0000,VALLIBEL POWER ERATHNA PLC,50,2016-10-10,8.6,73459,20,631542.4,8.6,8.5,-0.1,-1.149425287356321839080,16/MAY/2006,8.6,8.7,6425143686.6,8.6
533,WAPO.N0000,GUARDIAN CAPITAL PARTNERS PLC,1299,2016-10-10,42,1400,3,58910.0,43.1,42.0,-1,-2.325581395348837209302,21/NOV/2001,42.0,43.0,1085019936,43.1
148,WATA.N0000,WATAWALA PLANTATIONS PLC,900,2016-10-10,19.3,900,1,17370.0,19.3,19.3,-0.7,-3.5,01/DEC/1997,19.3,20.0,4567666731,19.3
180,YORK.N0000,YORK ARCADE HOLDINGS PLC,50,2016-10-10,15.1,7770,15,117074.0,15.4,15.0,0.3,2.0270270270270270270270,01/MAY/1985,15.1,14.8,181200000,15.0
